Business Id,Business Name,Address,Alcohol,Dancing,Noise Level,Stars
qyqOfpsAC5ooVROm7fB0jQ,Pubs And Bars,4000 N Drinkwater Blvd Scottsdale AZ 85251,1,0,"quiet",4.0,
vaa0IOVKAprLRptitEfXMg,Pubs And Bars,5400 chemin Côte-des-neiges Montréal QC H3T 1K7,1,0,"average",4.0,
qaUdt9hYsfv93YxIbd6-gw,Pubs And Bars,410 The Boardwalk Waterloo ON N2T 0A6,1,0,"very_loud",3.0,
cRZeIFxYG2e7p6ynLDdUfg,Pubs And Bars,100 W Main St Sun Prairie WI 53590,1,0,"average",4.0,
u8LsKcXXnPMpQqrykr_apQ,Pubs And Bars,2127 Ayrsley Town Blvd Ste 103 Steele Creek Charlotte NC 28273,1,0,"average",4.0,
4z60nK3meSf0w0gYhH2CuA,Pubs And Bars,201 E 5th St First Ward Charlotte NC 28202,1,1,"loud",3.0,
khVFkvx8Kc6Bg3CMzgifGw,Pubs And Bars,1001 Washington Ave Carnegie PA 15106,1,0,"average",4.5,
f3urA4-7EQ7jHecca6N5hA,Pubs And Bars,4500 Tropicana Las Vegas NV 89121,1,1,"loud",3.0,
QG6YxzWWnuWp2Udq6d7d_g,Pubs And Bars,4731 E Cactus Rd Paradise Valley AZ 85032,1,0,"average",3.0,
JWcfWhjO_cpfGsEDv8j2xg,Pubs And Bars,32 Rue Beaubien Est Montréal QC H2S,1,0,"loud",4.0,
TKg0HdKzZy6pfQ8Z__bGwg,Pubs And Bars,32 rue McGill Montréal QC H2Y 4B5,1,0,"average",4.0,
08-gH0F1IGXDDlCYEpDbMg,Pubs And Bars,1224 Bishop Street Montréal QC H3G 2E2,1,0,"average",4.0,
9wN4QpzsaMej_mI_5FIKlA,Pubs And Bars,8230 E Virginia Ave Scottsdale AZ 85257,1,1,"very_loud",3.5,
_Eopx2tRCED4NcqppR7itQ,Pubs And Bars,4000 International Ln Madison WI 53704,1,0,"average",3.0,
rS2iqhVS0U-P-Q6IRq8KoA,Pubs And Bars,Bridge Street Musselburgh EH21 6AG,1,0,"average",3.5,
JCqFWCn31OMSk-vqF5aYNQ,Pubs And Bars,1 E Main St Champaign IL 61820,1,0,"average",3.5,
xOlzK02DWzETeZ8HbiEB0A,Pubs And Bars,7217 E 1st St Scottsdale AZ 85251,1,0,"average",4.0,
0tCzRjs56vTY3BrPsUMqVA,Pubs And Bars,5325 S  Ft  Apache Rd Spring Valley Las Vegas NV 89148,1,0,"quiet",4.5,
cM7eoSC_HhfS2D5VkFVY-Q,Pubs And Bars,502 S College Ave Tempe AZ 85281,1,0,"average",2.5,
PWG28q4JFOc8FiRBjnfCkA,Pubs And Bars,3622 N Scottsdale Rd Scottsdale AZ 85251,1,0,"average",4.0,
SMIGMlmoHB1rv7e01zxuhQ,Pubs And Bars,3188 Rue Masson Montréal QC H1Y 1Y2,1,0,"loud",4.0,
6q-iamhlaSMMzEdRpZr8fA,Pubs And Bars,403 Rue Ontario E Montréal QC H2L 1N5,1,1,"loud",4.0,
51EBUAJalRNPdboW9twNlg,Pubs And Bars,250 Avenue Mont-Royal E Montréal QC H2T 1P6,1,0,"loud",3.5,
cgjJT1XEeOOIPUbtkCmcGA,Pubs And Bars,131 Dundee Street Edinburgh EH11 1AX,1,0,"average",3.5,
Fjsn95e9LQqukihpZ9sYbA,Pubs And Bars,32 Potterrow Newington Edinburgh EH8,1,0,null,3.5,
cjIWO7m-oP1RFlpq8E4NYg,Pubs And Bars,2176A St-Catherine Ouest Montréal QC H3H 1M6,0,0,null,2.5,
r0t8hO7CHsZzlfGB0h2gng,Pubs And Bars,2150 Gold Hill Rd Fort Mill SC 29708,0,0,null,3.5,
a1RJtImq30iLs4oxM--QKA,Pubs And Bars,1902 Parmenter St Middleton WI 53562,1,0,"average",3.5,
iM27P2Dk1tVocQ9ai1FHMQ,Pubs And Bars,4503 Paradise Rd Eastside Las Vegas NV 89169,1,0,"average",3.5,
DWpHuxLVW6tVldtMkzplQQ,Pubs And Bars,214 N Church St Fourth Ward Charlotte NC 28202,1,0,"average",3.5,
RzVwAdOxT9JQkeoeBMYPoQ,Pubs And Bars,2400 N Buffalo Dr Suite #125 Summerlin Las Vegas NV 89128,1,0,"average",4.0,
N-KDWD5WryO5K_ORj6brGw,Pubs And Bars,300 Cottage Grove Rd Eastmorland Madison WI 53716,1,0,"average",4.0,
NIuaxYvM_-dzmgGXwPJ1Gw,Pubs And Bars,526 S Mill Ave Tempe AZ 85281,1,0,"average",3.0,
U_km3yV52pqscu4mlXgIWw,Pubs And Bars,510 E John St Champaign IL 61820,1,0,"loud",3.5,
OlQKOg8uUpOMqp6-GwSgZQ,Pubs And Bars,53 Rue Sainte-Anne Sainte-Anne-de-Bellevue QC H9X 1L5,0,0,null,4.5,
qd8SLvs_aCmwF2UePH14SQ,Pubs And Bars,2301 E Sunset Rd Southeast Las Vegas NV 89119,1,0,"quiet",3.5,
TW7MgAF85QkBGjmMIfvcvA,Pubs And Bars,8005 E Roosevelt St Scottsdale AZ 85257,1,1,"very_loud",3.0,
PmGgA12IFDwedPDAjesx3Q,Pubs And Bars,728 Copeland St Shadyside Pittsburgh PA 15232,1,0,"average",4.0,
bFosvxlK1PWI6dqvIKpQ5w,Pubs And Bars,2980 Cahill Main Fitchburg WI 53711,1,0,"loud",3.5,
95RAoc1wnt2rs28Wfs6_1Q,Pubs And Bars,37-39 Leven Street The Meadows Edinburgh EH3 9LH,1,0,"quiet",3.5,
sHNi50NSUkwOtO28Y60qvg,Pubs And Bars,8129 Ardrey Kell Rd Ste 105 Charlotte NC 28277,0,0,null,2.0,
iWYC_DYEoNN24ZV2P4AVJQ,Pubs And Bars,6654 Carmel Rd Charlotte NC 28226,1,0,"average",3.5,
PG0itWTUdxdy39P9CTgAzg,Pubs And Bars,7205 S Power Rd Queen Creek AZ 85297,1,0,"average",4.0,
z3dv9I2SN0QNaXLGBCwqBQ,Pubs And Bars,558 State St Capitol Madison WI 53703,1,0,"average",3.5,
yv8qiwqR4Y0a8qiHeGOefA,Pubs And Bars,501 S Mill Ave Ste 301 Tempe AZ 85281,1,1,"very_loud",2.5,
6_vK5uCtHYkA5EW8lbOgxA,Pubs And Bars,133 Lothian Road Old Town Edinburgh EH3,1,0,"average",4.5,
6WS7rfA2SR_1QuOYAMn-_g,Pubs And Bars,15-17 Argyle Place Marchmont Edinburgh EH9 1JJ,1,0,"average",4.0,
sgGicoitkoAjq7gZPzkFiQ,Pubs And Bars,1625 Windsor Square Dr Matthews NC 28105,1,0,"average",3.0,
A3Jv-FFRsDEWXxKJ6ZIxfg,Pubs And Bars,Caesars Palace Las Vegas Hotel & Casino 3570 Las Vegas Boulevard South The Strip Las Vegas NV 89109,1,0,"loud",3.0,
m7FpRPI-vvVzFVi2CfHFzg,Pubs And Bars,1089 E Tropicana Ave University Las Vegas NV 89119,0,0,null,2.0,
O7YoGLwEzuk-P9KhL1TO7A,Pubs And Bars,2430 Pebble Rd Henderson NV 89074,1,0,"average",2.0,
JxubR9wJfrCUCY-fuW1-Zg,Pubs And Bars,49-51 London Street Broughton New Town Edinburgh EH3 6LX,1,0,"average",4.0,
Q7TQzEqPBq1vbyHVTIleKQ,Pubs And Bars,4744 Liberty Ave Bloomfield Bloomfield PA 15224,1,0,"average",4.0,
Vr1EudCnYt2duOm85YHhrg,Pubs And Bars,5175 Rue Sherbrooke W Montréal QC H4A 1T5,1,0,"loud",4.5,
V2r0eOX5_cO0BrpBN_FVaQ,Pubs And Bars,6634 Rue St-hubert Montréal QC H2S 2M3,1,0,"average",4.5,
QMvT_O0Y8U_ULBZmenh_EA,Pubs And Bars,2401 S Wilson St Tempe AZ 85282,1,0,"quiet",4.5,
83RLRT-MsvXQJrmIanqVYA,Pubs And Bars,1470 E Southern Ave Tempe AZ 85282,1,0,"average",4.0,
YV0xf5UUqr3z-cJJr9K3-Q,Pubs And Bars,2-4 Bath Road Leith Edinburgh EH6 7JT,0,0,null,4.5,
nbiyY-01-DyUkZ8c9fVNrA,Pubs And Bars,2041 Rue Saint Denis Montréal QC H2X 3K8,1,0,"average",5.0,
8D33vGfjIOYBFfMzkFSxzw,Pubs And Bars,284 Bonnington Road Leith Edinburgh EH6 5BE,1,0,"average",3.5,
80VmGCy6UcYYCKC_BONZTQ,Pubs And Bars,524 N 92nd St Scottsdale AZ 85256,1,1,"average",3.5,
xix1p_uf-4Hgn5AmRPg8FQ,Pubs And Bars,60 Henderson Street Leith Edinburgh EH6,1,0,"average",4.0,
-4bNlx03GsXzgkHZwTrMaw,Pubs And Bars,6th St Downtown Pittsburgh PA 15222,1,0,"average",3.0,
yaB7JCmLb6Ka5Jpdo0GGlw,Pubs And Bars,200 N Tryon St Ste 100 First Ward Charlotte NC 28202,1,1,"very_loud",2.5,
aIKF0TKaqSLaj3H8dF59pQ,Pubs And Bars,9-13 Market Street Old Town Edinburgh EH1 1DE,1,0,"average",4.5,
fDWvQT7sHx2PG6S41-V0ow,Pubs And Bars,240 W Gilman St Capitol Madison WI 53703,1,0,"average",4.0,
cuj9sR19dRmO_UPnKUdjZQ,Pubs And Bars,530 Rue Peel Montréal QC H3C,1,0,"loud",4.5,
riTkPznlAPl86dazAjPO3A,Pubs And Bars,MGM Grand Hotel and Casino 3799 Las Vegas Blvd S Eastside Las Vegas NV 89109,1,0,"average",3.5,
l0oQPbCuq7cPSFSTBhauDg,Pubs And Bars,4028 rue Wellington Verdun QC H4G 3M6,1,0,"average",3.5,
EAghvlrSCshmw7dU6l03yA,Pubs And Bars,1818 Morningside Ave Morningside Pittsburgh PA 15206,1,0,"average",4.5,
Qmj5kB3b0yecXY2_arOWLQ,Pubs And Bars,88 Hawks Landing Cir Hawk's Landing Madison WI 53593,1,0,"average",4.5,
xRZPiQQGkxpXCiGRwQA7nA,Pubs And Bars,200 Mayfield Road Edinburgh EH9 3BE,0,0,null,3.5,
pVnUE5EeIaIbjXzaH7sLyw,Pubs And Bars,4247 E Indian School Rd Phoenix AZ 85018,1,0,"average",4.0,
qvBSGEMA_BOx_0GpD-Nw-w,Pubs And Bars,2880 King Street E Kitchener ON N2A,1,0,"average",4.5,
iy8WqEcmkVygsJ--QMK0Zw,Pubs And Bars,55 Glenway St Belmont NC 28012,1,0,"average",4.0,
JSa4ZYN1NQoQgzYJ_BJEmg,Pubs And Bars,Blumenstr. 17 76133 Karlsruhe,0,0,null,4.5,
hAgtic2abji61215w8_OVw,Pubs And Bars,2801 N Tenaya Way Ste A Las Vegas NV 89128,1,0,"average",3.5,
QRKbfnwa4VtiaU2pUeFLRg,Pubs And Bars,2-4 Broughton Road Cannonmills Edinburgh EH7 4EB,1,0,"loud",3.5,
HwV8GG9ws_U-rKYVcTjQ2A,Pubs And Bars,1 High Street Old Town Edinburgh EH1 1SW,1,0,"very_loud",3.5,
SB7FttLQgwfOtVQ63-HezQ,Pubs And Bars,27 Lanark Road Edinburgh EH14 1TG,0,0,null,3.0,
-rT_dboc0yLKSTj9VAHM5Q,Pubs And Bars,1262 John Q Hammons Dr Madison WI 53717,1,0,null,3.0,
fCtJLhCiCNx6r_Ly9t6dCg,Pubs And Bars,1 Canonmills Edinburgh Cannonmills Edinburgh EH3 5HA,1,0,null,3.5,
HXwr1Zh2zSltr_lR_GQv7w,Pubs And Bars,5344 Hwy 113 Madison WI 53704,1,0,"average",3.5,
i_827Jm7Aiqp92r04tHvQg,Pubs And Bars,25 Main Street Davidsons Mains Edinburgh EH4 5BZ,0,1,null,4.5,
TbPbHknC5EMptGyoq0uK3A,Pubs And Bars,Kanalweg 1 76131 Karlsruhe,1,0,null,4.5,
i5OJAtAfw_adcXuiYPXM2w,Pubs And Bars,Karl-Friedrich-Str. 8 76133 Karlsruhe,0,0,null,3.5,
ZD-BYDaCfUaKp3riMp20aw,Pubs And Bars,Unit 6 Omni Leisure Development Old Town Edinburgh EH1 3AA,0,0,null,3.5,
0_PhTFpxw-wYuqYDMvniZg,Pubs And Bars,Kapellenstraße 40 76131 Karlsruhe,1,0,null,4.5,
3M0IdqpLqqXFuOtPF0DyzQ,Pubs And Bars,3925 Willow Ave Pittsburgh PA 15234,1,0,"loud",3.5,
nWGI5rQYzqOrOS31MutWAA,Pubs And Bars,4902 St Laurent Montréal QC H2T 1R5,1,0,"average",4.0,
j6H1XEdbv516TevwrWKB1g,Pubs And Bars,Durlacher Allee 62 76131 Karlsruhe,1,0,null,4.0,
GVih-VIOvLTvG9mPDNN__Q,Pubs And Bars,139 Cowgate city centre Newington Edinburgh EH1 1JS,0,0,null,3.0,
opCB7X-WIu2uiyvg7zU5dw,Pubs And Bars,Brauerstraße  40 Im Filmpalast am Zkm 76137 Karlsruhe,1,0,"loud",2.5,
BwwND2AYfYkXkjYXMHb6yA,Pubs And Bars,7-8 Elm Row New Town Edinburgh EH7 4AA,1,0,"quiet",3.5,
TH8fAgthGkpAHR5WZKnKTw,Pubs And Bars,32 Potterow Newington Edinburgh EH8 9BT,1,0,"average",3.5,
g15qf0dUuu_aMN3mpY5quA,Pubs And Bars,Waldstr.32 76133 Karlsruhe,0,0,null,3.5,
IA4P3XkXs3boHlQ0v5CsMw,Pubs And Bars,Zähringerstraße 15 76131 Karlsruhe,1,0,null,4.5,
CECYpgLeL0Vd02mpICiZ2g,Pubs And Bars,Blumenstraße 23 76133 Karlsruhe,1,0,null,4.0,
Gd4X1HOo96SvxKGKad_rwQ,Pubs And Bars,Amalienstr. 32 76133 Karlsruhe,1,0,null,4.5,
xkHfkj1MjALGf-rOjTkTJQ,Pubs And Bars,Griesbachstr. 2 76185 Karlsruhe,1,0,null,5.0,
Q72Eqhh8eSfvkMNP8eMveA,Pubs And Bars,Fasanenstraße 6 ehemaliges Café Wien 76131 Karlsruhe,1,0,null,4.5,
vBOOyfb6stKNQmz3gFYpSA,Pubs And Bars,Waldstr. 42 76133 Karlsruhe,1,0,null,5.0,
NBjJVvlr7Lm7kFwAK8f9Fw,Pubs And Bars,St Mary's Street/Royal Mile Old Town Edinburgh EH1 1TA,1,0,null,4.0,
lHHQuo2CgetoockgS6WrSg,Pubs And Bars,13 Duke Street Leith Edinburgh EH6 8HG,1,0,null,2.0,
B2L5MqPoo8G54AJkdJaBOA,Pubs And Bars,Old Town Edinburgh EH1 1PD,0,0,null,4.0,
0Omz6epKqX2py53P2VAmqQ,Pubs And Bars,4 Princes Street Old Town Edinburgh EH1 2AB,0,0,null,3.5,
Lw3gSxm2eettIC4tvU16sQ,Pubs And Bars,65 Canongate Old Town Edinburgh EH8 8BT,0,0,null,3.5,
mN4Juu_rVp1ccalbeYeHiA,Pubs And Bars,56 The Shore Leith Edinburgh EH6 6RD,1,0,null,3.5,
lb3DFVlpUR3w990XOPYpnw,Pubs And Bars,81 N High Street Musselburgh EH21 6JE,1,0,"average",4.0,
RhEsncyHehxN_F_CBdpLzg,Pubs And Bars,58 Constitution Street Leith Leith Edinburgh EH6 6RS,1,0,null,4.0,
P0piW7FOwGA7XXSM0nDpOA,Pubs And Bars,85 Fountainbridge Tollcross Edinburgh EH3 9PU,0,0,null,3.0,
PsiGV2UhlRUCrMjYcsLl7g,Pubs And Bars,161 Lothian Road Old Town Edinburgh EH3 9AA,1,0,null,2.0,
umm-6FnNkuO3BbVk3hmPBg,Pubs And Bars,5710 Losee Rd North Las Vegas NV 89081,1,0,"average",3.0,
Zbb8W4K1iF9-eErJVXCnZQ,Pubs And Bars,Surprise AZ,1,1,"average",5.0,
r-5jWLG0PsHP7pe6VTTEHw,Pubs And Bars,5956 Executive Dr Ste 101 Fitchburg WI 53719,1,0,"average",4.0,
gbceq4Rrg102sNjTX8PBvA,Pubs And Bars,3113 W Liberty Ave Dormont Pittsburgh PA 15216,1,0,null,3.5,
Xip3lJW6qUXCWoP8ieGF7g,Pubs And Bars,Marienstrase 34 76137 Karlsruhe,1,0,null,4.0,
Cd6vqI9NtV9WgL7MKgFO4g,Pubs And Bars,Wynn Main Gate 199 The Strip Las Vegas NV 89109,1,0,null,4.5,
ILl4rQCUGy7092p9ZwQ0zw,Pubs And Bars,Werderstraße 49 76137 Karlsruhe,0,0,null,4.5,
xoIZ1OqEQyDRx5ppyL8Z1w,Pubs And Bars,Ettlinger Str. 33 76137 Karlsruhe,0,0,null,3.0,
fikT0uXLoFBy5FJGHBvtTg,Pubs And Bars,2-56 Riviera Blvd The Strip Las Vegas NV 89109,1,0,"average",2.5,
IwShjaQLAvqV2msU4bh3ww,Pubs And Bars,1612 E Bethany Home Rd Phoenix AZ 85016,1,0,"average",5.0,
IUnRnZHmA56Tgr2acpHRow,Pubs And Bars,Sky Harbor International Airport Terminal 4 3400 E Sky Harbor Blvd Phoenix AZ 85034,1,0,"average",3.5,
WQTs7LeEiXWCdR7G8uz2ew,Pubs And Bars,9 Advocate Close Old Town Edinburgh EH1 1ND,1,0,"average",4.5,
uYf0LEYULK_E1eymdMEe0Q,Pubs And Bars,3800 N Goldwater Blvd Scottsdale AZ 85251,1,0,"average",4.5,
-gIVoMNqvKWcBpQkpg-10w,Pubs And Bars,1028 W Grand Ave Phoenix AZ 85007,1,0,"quiet",4.5,
XZwJATuF3GS9HJbSqNi0Mw,Pubs And Bars,707 Fremont St Downtown Las Vegas NV 89101,1,0,"average",3.5,
wAa3LBRo-iLqFbYiuEMPog,Pubs And Bars,610 Junction Rd Ste 107 Junction Ridge Madison WI 53717,1,0,"average",4.0,
v_D70imXEgmouPLW1yvpzg,Pubs And Bars,Suite 18 22 Clerk Street Newington Newington EH8 9HX,1,0,null,3.0,
JmvSd56q7zskq_fxhYIs1w,Pubs And Bars,107 W Honeysuckle Litchfield Park AZ 85340,1,0,"average",4.5,
5eshKPkiEpZfceq8hbQmWQ,Pubs And Bars,107 W Honeysuckle St Litchfield Park AZ 85340,1,0,null,4.5,
XOjrPNseIQRpDWKo4aqRlQ,Pubs And Bars,4401 E Sunset Rd Ste 7 Henderson NV 89014,1,0,"average",3.5,
4KwEzJyeuHqna7_A_eeI3g,Pubs And Bars,953 E Sahara Ave Eastside Las Vegas NV 89104,1,0,"average",4.5,
YsqqUanJHubI8_CKJoMJmA,Pubs And Bars,1249 Avenue Bernard Ouest Montréal QC H2V 1V7,1,0,"loud",3.5,
GIIjpqCC9qlFlFXZwROLzg,Pubs And Bars,9050 W Post Rd Spring Valley Las Vegas NV 89148,1,0,"average",4.0,
GnFm2inCyY2Fzuk1hTaJIQ,Pubs And Bars,1 S Main St Downtown Las Vegas NV 89101,1,0,"average",4.0,
Gj3eDIunoz2jCGKFicyvCw,Pubs And Bars,24 Howe Street New Town Edinburgh EH3 6TG,1,0,null,3.0,
W5F2-N-cZEeomdt3i-xbAQ,Pubs And Bars,5757 Wayne Newton Blvd Terminal C Southeast Las Vegas NV 89119,1,0,null,3.0,
2D_JQtSqgRWo9R5CdRtTKQ,Pubs And Bars,52 Saint-Viateur Montréal QC H2T 2K8,1,0,"loud",4.0,
Hn_H4WACnwLDoZBBY3lc9Q,Pubs And Bars,74/78 South Clerk Street Newington Edinburgh EH8 9PT,0,0,"loud",4.0,
C2y5rfhRTkQ1iHd0TKUmjQ,Pubs And Bars,4145 S Grand Canyon Spring Valley Las Vegas NV 89147,1,0,"average",4.0,
TkwbYc_lS-wpaVqMykCxLQ,Pubs And Bars,7-11 Spittal Street Old Town Edinburgh EH3 9DY,1,0,"average",2.5,
qWHI4WUBBvJEmSKbPcSj0Q,Pubs And Bars,300 E Holum St DeForest WI 53532,1,0,"average",3.5,
moX-9x1Z76IlcAM3bAu4bg,Pubs And Bars,3545 Las Vegas Blvd Unit L-26 The Strip Las Vegas NV 89109,1,0,"loud",3.0,
-ULJMKOp7_4h63Ry1VSKAg,Pubs And Bars,414 S Mill Ave Tempe AZ 85281,1,0,"quiet",3.0,
6_3QPRIym6QXqW4DTVvXmg,Pubs And Bars,1750 S Rainbow Blvd Westside Las Vegas NV 89146,1,0,"average",4.5,
Rv4qCLFJpkgrnVE1uxnnXA,Pubs And Bars,4816 Rue Wellington Montréal QC H4G 1X5,1,0,null,4.0,
KEQibmrdbSTOU14-awi5nA,Pubs And Bars,9941 W Charelston Blvd Westside Las Vegas NV 89117,1,0,"average",4.0,
d0NFzW1K-4birsUZ1hmfmQ,Pubs And Bars,60 Rue Saint-Jacques Montréal QC H2Y 1L5,1,0,"average",4.0,
xu0QNTBquTDx5B4H4qyX-Q,Pubs And Bars,1290 Beaubien E Montréal QC H2S 1T9,1,0,"loud",3.0,
VITfBcUDd5Gigq8H1MU8Hg,Pubs And Bars,3540 W Sahara Ave Westside Las Vegas NV 89102,1,0,"average",4.5,
36nl8e6-LK01TTNP33PcJQ,Pubs And Bars,836 Grove St Sun Prairie WI 53590,1,0,"average",4.5,
7edkE4HK4V6iQEz1JgyMcQ,Pubs And Bars,6317 McKee Rd Fitchburg WI 53719,1,0,"average",3.5,
YknGA-U9FsSvVVTlULBlUw,Pubs And Bars,1039 Rue Beaubien E Montréal QC H2S 1T3,1,0,"loud",4.5,
0DmlApp_OFX1wuwvH7rvhg,Pubs And Bars,930 University Dr Tempe AZ 85281,0,1,null,4.5,
XA7ffumfYBeUQd5uYFqM1A,Pubs And Bars,3103 N Rancho Blvd Las Vegas NV 89130,1,1,"very_loud",4.5,
xYS6JehNFXLET5ZRdN4E3Q,Pubs And Bars,201 S McDowell St Uptown Charlotte NC 28204,0,0,null,3.5,
Aiglik_21rAQDAKDtKmw-Q,Pubs And Bars,404 S Mill Ave Ste 101 Tempe AZ 85281,1,0,"average",4.0,
aAUcIfoha-cOUiyfSDO6NA,Pubs And Bars,3805 Concord Pkwy S Ste 152 Concord NC 28027,1,0,"average",3.5,
P5t4b4qDYMbJJgLRDvBsqg,Pubs And Bars,6050 Sky Pointe Dr Centennial Las Vegas NV 89130,0,0,null,2.5,
A4q9jha6NNbbcuF5RFy7sg,Pubs And Bars,8560 S Las Vegas Blvd Southeast Las Vegas NV 89123,1,0,"average",4.0,
